filename,width,height,class,xmin,ymin,xmax,ymax
000612_jpg.rf.5d795414dc3eae3c238b51f66a1f1dc7.jpg,500,375,helmet,220,179,244,217
000612_jpg.rf.5d795414dc3eae3c238b51f66a1f1dc7.jpg,500,375,helmet,95,191,120,219
000612_jpg.rf.5d795414dc3eae3c238b51f66a1f1dc7.jpg,500,375,helmet,39,180,71,212
000612_jpg.rf.5d795414dc3eae3c238b51f66a1f1dc7.jpg,500,375,helmet,242,175,271,210
000612_jpg.rf.5d795414dc3eae3c238b51f66a1f1dc7.jpg,500,375,helmet,291,185,324,219
000612_jpg.rf.5d795414dc3eae3c238b51f66a1f1dc7.jpg,500,375,helmet,396,191,426,221
003912_jpg.rf.5d41be9861de8785259d41be6788d83a.jpg,410,273,helmet,215,10,275,80
003912_jpg.rf.5d41be9861de8785259d41be6788d83a.jpg,410,273,helmet,148,0,213,57
004939_jpg.rf.5dd08f35c806de2423f8b2025ef0dcde.jpg,500,344,helmet,306,40,347,85
004939_jpg.rf.5dd08f35c806de2423f8b2025ef0dcde.jpg,500,344,helmet,96,41,141,90
000890_jpg.rf.5daa9b8cc23b2603ece903f1a0d6d550.jpg,500,333,helmet,434,33,481,77
000890_jpg.rf.5daa9b8cc23b2603ece903f1a0d6d550.jpg,500,333,helmet,204,71,235,110
000890_jpg.rf.5daa9b8cc23b2603ece903f1a0d6d550.jpg,500,333,helmet,292,125,319,151
000890_jpg.rf.5daa9b8cc23b2603ece903f1a0d6d550.jpg,500,333,helmet,154,117,178,142
000890_jpg.rf.5daa9b8cc23b2603ece903f1a0d6d550.jpg,500,333,helmet,234,105,254,129
000890_jpg.rf.5daa9b8cc23b2603ece903f1a0d6d550.jpg,500,333,helmet,388,130,402,147
000890_jpg.rf.5daa9b8cc23b2603ece903f1a0d6d550.jpg,500,333,helmet,365,130,381,148
003679_jpg.rf.5dd651b1716565b9dd49b6a742496aea.jpg,400,300,helmet,215,20,262,96
002359_jpg.rf.5db26b0daee510780a4843446a446990.jpg,350,388,helmet,114,225,139,254
002359_jpg.rf.5db26b0daee510780a4843446a446990.jpg,350,388,helmet,176,132,203,158
002359_jpg.rf.5db26b0daee510780a4843446a446990.jpg,350,388,helmet,168,27,191,55
003804_jpg.rf.5e1b09e6c3b8ea5e98714917ea21104a.jpg,400,302,helmet,29,137,56,167
003804_jpg.rf.5e1b09e6c3b8ea5e98714917ea21104a.jpg,400,302,helmet,179,221,196,238
003804_jpg.rf.5e1b09e6c3b8ea5e98714917ea21104a.jpg,400,302,helmet,245,177,263,195
003804_jpg.rf.5e1b09e6c3b8ea5e98714917ea21104a.jpg,400,302,helmet,176,190,198,207
003804_jpg.rf.5e1b09e6c3b8ea5e98714917ea21104a.jpg,400,302,helmet,190,169,203,182
001628_jpg.rf.5dec813d3119dc36d2267429976b812b.jpg,450,300,helmet,108,22,176,108
001628_jpg.rf.5dec813d3119dc36d2267429976b812b.jpg,450,300,helmet,228,47,300,128
001628_jpg.rf.5dec813d3119dc36d2267429976b812b.jpg,450,300,helmet,313,66,373,131
004733_jpg.rf.5e14c5c65f2f9d0ec384ec49461eafcf.jpg,500,679,helmet,139,71,409,325
004877_jpg.rf.5e02a00bbdbb0e057c7549b11eb1276c.jpg,500,374,helmet,206,54,341,240
004877_jpg.rf.5e02a00bbdbb0e057c7549b11eb1276c.jpg,500,374,helmet,25,23,202,222
002218_jpg.rf.5dc72b43bdf80a08fa2b89f023468ede.jpg,500,378,helmet,198,155,224,180
002218_jpg.rf.5dc72b43bdf80a08fa2b89f023468ede.jpg,500,378,helmet,289,153,314,176
002218_jpg.rf.5dc72b43bdf80a08fa2b89f023468ede.jpg,500,378,helmet,336,180,355,197
002218_jpg.rf.5dc72b43bdf80a08fa2b89f023468ede.jpg,500,378,helmet,463,153,485,172
002218_jpg.rf.5dc72b43bdf80a08fa2b89f023468ede.jpg,500,378,helmet,406,154,423,173
002218_jpg.rf.5dc72b43bdf80a08fa2b89f023468ede.jpg,500,378,helmet,353,159,368,173
002514_jpg.rf.5d96d1287513c33726c7ca866e31f4aa.jpg,500,613,helmet,45,66,76,101
002514_jpg.rf.5d96d1287513c33726c7ca866e31f4aa.jpg,500,613,helmet,395,119,413,139
002514_jpg.rf.5d96d1287513c33726c7ca866e31f4aa.jpg,500,613,helmet,86,81,112,114
002514_jpg.rf.5d96d1287513c33726c7ca866e31f4aa.jpg,500,613,helmet,208,97,230,126
002514_jpg.rf.5d96d1287513c33726c7ca866e31f4aa.jpg,500,613,helmet,252,65,281,100
002514_jpg.rf.5d96d1287513c33726c7ca866e31f4aa.jpg,500,613,helmet,282,96,301,126
002212_jpg.rf.5e509260478c9e9bf7b00d359a2281e8.jpg,500,333,helmet,314,86,350,130
003781_jpg.rf.5db11bcfae96fbb06b6fcb4115de2c83.jpg,500,333,helmet,155,94,199,147
003781_jpg.rf.5db11bcfae96fbb06b6fcb4115de2c83.jpg,500,333,helmet,22,24,73,83
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,138,79,174,121
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,351,62,387,106
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,325,97,368,143
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,195,81,228,127
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,218,94,253,133
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,283,114,316,142
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,406,64,434,97
003752_jpg.rf.5dd7e30468ecc0e293b1375b36f134e9.jpg,462,300,helmet,272,107,303,135
002810_jpg.rf.5e60065b7d4d116c027c02faf3711564.jpg,450,306,helmet,82,59,108,87
002810_jpg.rf.5e60065b7d4d116c027c02faf3711564.jpg,450,306,helmet,332,154,354,176
002810_jpg.rf.5e60065b7d4d116c027c02faf3711564.jpg,450,306,helmet,342,143,364,165
002810_jpg.rf.5e60065b7d4d116c027c02faf3711564.jpg,450,306,helmet,266,114,280,129
002810_jpg.rf.5e60065b7d4d116c027c02faf3711564.jpg,450,306,helmet,311,111,322,129
002810_jpg.rf.5e60065b7d4d116c027c02faf3711564.jpg,450,306,helmet,146,71,161,87
002810_jpg.rf.5e60065b7d4d116c027c02faf3711564.jpg,450,306,helmet,159,79,173,93
004149_jpg.rf.5de8cec16ad35fee2efb68d0cdae6e32.jpg,500,335,helmet,377,184,410,228
003577_jpg.rf.5de9d795ba0182ae31bbc4bd0e505003.jpg,466,350,head,382,201,416,238
003577_jpg.rf.5de9d795ba0182ae31bbc4bd0e505003.jpg,466,350,head,16,203,58,251
003577_jpg.rf.5de9d795ba0182ae31bbc4bd0e505003.jpg,466,350,head,127,190,154,222
003577_jpg.rf.5de9d795ba0182ae31bbc4bd0e505003.jpg,466,350,head,404,197,435,232
003577_jpg.rf.5de9d795ba0182ae31bbc4bd0e505003.jpg,466,350,head,433,229,465,308
003577_jpg.rf.5de9d795ba0182ae31bbc4bd0e505003.jpg,466,350,head,209,177,230,205
003577_jpg.rf.5de9d795ba0182ae31bbc4bd0e505003.jpg,466,350,head,384,186,408,210
001037_jpg.rf.5e28f4651e1cfe744d44a14ba1340526.jpg,500,423,helmet,349,104,415,176
001037_jpg.rf.5e28f4651e1cfe744d44a14ba1340526.jpg,500,423,helmet,298,82,355,161
000859_jpg.rf.5e6fa5298121d7f0ee43fa370ac9de68.jpg,450,300,helmet,154,27,211,105
002458_jpg.rf.5e3b63e3de26dda39cf8747db11160a0.jpg,500,667,helmet,198,151,357,305
002068_jpg.rf.5ea5b8a3ecd203203b4d131a2a72e887.jpg,250,170,helmet,146,60,187,111
002068_jpg.rf.5ea5b8a3ecd203203b4d131a2a72e887.jpg,250,170,head,41,88,82,127
003848_jpg.rf.5e3c226251d8f7f8552d99dbaa5b742a.jpg,324,500,helmet,12,143,64,205
003848_jpg.rf.5e3c226251d8f7f8552d99dbaa5b742a.jpg,324,500,helmet,75,185,105,224
003848_jpg.rf.5e3c226251d8f7f8552d99dbaa5b742a.jpg,324,500,helmet,112,185,144,234
003848_jpg.rf.5e3c226251d8f7f8552d99dbaa5b742a.jpg,324,500,helmet,209,174,243,221
003848_jpg.rf.5e3c226251d8f7f8552d99dbaa5b742a.jpg,324,500,helmet,263,209,289,252
003848_jpg.rf.5e3c226251d8f7f8552d99dbaa5b742a.jpg,324,500,helmet,300,178,323,230
001051_jpg.rf.5e6215194d6a2c4a1b81edb187e70e04.jpg,500,356,helmet,139,106,212,191
004356_jpg.rf.5e9d5c53fa985f1f9461565198136ac6.jpg,500,333,helmet,263,134,291,160
004356_jpg.rf.5e9d5c53fa985f1f9461565198136ac6.jpg,500,333,helmet,169,54,193,81
004534_jpg.rf.5e00afc6a88cc6ab1b6f76b23388171b.jpg,500,333,helmet,267,32,310,80
004534_jpg.rf.5e00afc6a88cc6ab1b6f76b23388171b.jpg,500,333,helmet,180,64,212,105
004563_jpg.rf.5e7f92e9479ccebe05a9b574b03039f7.jpg,490,729,helmet,281,367,330,426
004563_jpg.rf.5e7f92e9479ccebe05a9b574b03039f7.jpg,490,729,helmet,384,508,423,565
004563_jpg.rf.5e7f92e9479ccebe05a9b574b03039f7.jpg,490,729,helmet,55,132,94,182
004563_jpg.rf.5e7f92e9479ccebe05a9b574b03039f7.jpg,490,729,helmet,167,420,213,470
004563_jpg.rf.5e7f92e9479ccebe05a9b574b03039f7.jpg,490,729,helmet,323,155,360,210
001005_jpg.rf.5e6ac28a5f5ec10314349866d638d3f7.jpg,500,750,helmet,166,408,199,445
001005_jpg.rf.5e6ac28a5f5ec10314349866d638d3f7.jpg,500,750,helmet,398,334,432,368
001005_jpg.rf.5e6ac28a5f5ec10314349866d638d3f7.jpg,500,750,helmet,236,34,260,60
001005_jpg.rf.5e6ac28a5f5ec10314349866d638d3f7.jpg,500,750,helmet,225,221,251,253
003853_jpg.rf.5e5c1dd0465d1782c21af66e56bb57b6.jpg,500,375,helmet,376,123,415,179
003853_jpg.rf.5e5c1dd0465d1782c21af66e56bb57b6.jpg,500,375,helmet,195,99,240,154
003853_jpg.rf.5e5c1dd0465d1782c21af66e56bb57b6.jpg,500,375,helmet,261,194,299,241
003853_jpg.rf.5e5c1dd0465d1782c21af66e56bb57b6.jpg,500,375,head,156,76,201,119
003853_jpg.rf.5e5c1dd0465d1782c21af66e56bb57b6.jpg,500,375,helmet,94,133,127,166
000191_jpg.rf.5e51afd20a24a968dcc0a8cd0421f4b0.jpg,451,300,helmet,55,1,95,46
000191_jpg.rf.5e51afd20a24a968dcc0a8cd0421f4b0.jpg,451,300,helmet,136,28,164,62
000191_jpg.rf.5e51afd20a24a968dcc0a8cd0421f4b0.jpg,451,300,helmet,214,15,238,46
000191_jpg.rf.5e51afd20a24a968dcc0a8cd0421f4b0.jpg,451,300,helmet,341,1,382,35
000191_jpg.rf.5e51afd20a24a968dcc0a8cd0421f4b0.jpg,451,300,helmet,6,56,20,74
004463_jpg.rf.5ea6cda4b79c4095f1678cdeca821068.jpg,450,300,helmet,306,108,324,132
004463_jpg.rf.5ea6cda4b79c4095f1678cdeca821068.jpg,450,300,person,283,108,344,231
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,helmet,8,78,106,197
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,helmet,375,57,497,198
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,helmet,311,110,375,188
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,helmet,138,49,333,270
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,person,2,77,110,374
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,person,38,53,491,374
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,person,311,62,499,324
002558_jpg.rf.5ee4127f0f3d667b9af0dcedcfe581b5.jpg,500,375,person,118,1,215,200
004120_jpg.rf.5f00706941ecfceeffc99bf0c78b378d.jpg,500,333,helmet,151,41,222,112
004120_jpg.rf.5f00706941ecfceeffc99bf0c78b378d.jpg,500,333,helmet,406,51,456,108
004120_jpg.rf.5f00706941ecfceeffc99bf0c78b378d.jpg,500,333,helmet,349,53,379,86
004120_jpg.rf.5f00706941ecfceeffc99bf0c78b378d.jpg,500,333,helmet,318,59,346,91
004120_jpg.rf.5f00706941ecfceeffc99bf0c78b378d.jpg,500,333,head,18,100,49,140
003384_jpg.rf.5ee87ddbebd517b180ceeeb76a7e582a.jpg,500,334,helmet,385,51,475,142
003384_jpg.rf.5ee87ddbebd517b180ceeeb76a7e582a.jpg,500,334,helmet,67,17,169,122
001252_jpg.rf.5ee6b61b9330e476fbc2681e1471b879.jpg,400,266,helmet,150,101,190,150
003341_jpg.rf.5f4e20b1afd232220e2fec303193af93.jpg,506,300,helmet,82,66,101,90
003341_jpg.rf.5f4e20b1afd232220e2fec303193af93.jpg,506,300,helmet,171,107,197,136
001542_jpg.rf.604227eece8bdd56aa000b81563b56d1.jpg,500,333,helmet,98,115,146,164
001542_jpg.rf.604227eece8bdd56aa000b81563b56d1.jpg,500,333,helmet,266,49,323,105
004352_jpg.rf.5f1690cff882917c03f7cec10788459f.jpg,500,333,helmet,80,132,143,199
004352_jpg.rf.5f1690cff882917c03f7cec10788459f.jpg,500,333,helmet,385,59,433,117
001242_jpg.rf.60305c645f1dce2af449418dc145def1.jpg,400,241,helmet,192,146,221,184
004514_jpg.rf.5ebcc571242635c073d2d2fa417dfac3.jpg,400,300,helmet,307,123,337,156
004514_jpg.rf.5ebcc571242635c073d2d2fa417dfac3.jpg,400,300,helmet,175,47,235,124
004514_jpg.rf.5ebcc571242635c073d2d2fa417dfac3.jpg,400,300,helmet,345,136,369,165
004514_jpg.rf.5ebcc571242635c073d2d2fa417dfac3.jpg,400,300,helmet,368,120,383,137
001644_jpg.rf.5eb0bd73b2f832712b450de5d8c653a1.jpg,424,409,helmet,289,60,333,120
001644_jpg.rf.5eb0bd73b2f832712b450de5d8c653a1.jpg,424,409,helmet,365,72,404,122
001644_jpg.rf.5eb0bd73b2f832712b450de5d8c653a1.jpg,424,409,head,208,45,265,127
001644_jpg.rf.5eb0bd73b2f832712b450de5d8c653a1.jpg,424,409,head,31,66,106,152
001644_jpg.rf.5eb0bd73b2f832712b450de5d8c653a1.jpg,424,409,head,98,75,130,122
001644_jpg.rf.5eb0bd73b2f832712b450de5d8c653a1.jpg,424,409,head,137,91,166,130
000327_jpg.rf.5fe068181b6b727c3704a3a487af523e.jpg,500,334,helmet,134,61,165,101
000327_jpg.rf.5fe068181b6b727c3704a3a487af523e.jpg,500,334,helmet,232,74,257,104
000327_jpg.rf.5fe068181b6b727c3704a3a487af523e.jpg,500,334,helmet,366,81,387,110
000327_jpg.rf.5fe068181b6b727c3704a3a487af523e.jpg,500,334,helmet,298,74,323,106
000327_jpg.rf.5fe068181b6b727c3704a3a487af523e.jpg,500,334,helmet,191,71,216,101
000327_jpg.rf.5fe068181b6b727c3704a3a487af523e.jpg,500,334,helmet,403,92,423,120
000635_jpg.rf.5ff19ff75eb3f8206388ebb7ef69d0ac.jpg,500,334,helmet,164,146,182,168
000635_jpg.rf.5ff19ff75eb3f8206388ebb7ef69d0ac.jpg,500,334,helmet,256,185,270,202
000635_jpg.rf.5ff19ff75eb3f8206388ebb7ef69d0ac.jpg,500,334,person,154,145,187,260
000635_jpg.rf.5ff19ff75eb3f8206388ebb7ef69d0ac.jpg,500,334,person,246,186,279,234
003497_jpg.rf.5f62710d3c54359d8141fa61ce7dd193.jpg,500,337,helmet,364,80,422,146
003497_jpg.rf.5f62710d3c54359d8141fa61ce7dd193.jpg,500,337,helmet,146,60,206,144
003497_jpg.rf.5f62710d3c54359d8141fa61ce7dd193.jpg,500,337,helmet,286,74,328,127
003497_jpg.rf.5f62710d3c54359d8141fa61ce7dd193.jpg,500,337,helmet,213,82,262,138
003497_jpg.rf.5f62710d3c54359d8141fa61ce7dd193.jpg,500,337,helmet,59,55,115,118
000662_jpg.rf.5ee7fa30a5001482b8b381b96b74dd1b.jpg,500,333,head,34,120,101,199
000662_jpg.rf.5ee7fa30a5001482b8b381b96b74dd1b.jpg,500,333,head,401,120,462,183
000662_jpg.rf.5ee7fa30a5001482b8b381b96b74dd1b.jpg,500,333,head,247,116,306,187
003831_jpg.rf.5fe816fd6db697bb24a6b5d9f7893fad.jpg,300,200,helmet,36,1,115,88
003831_jpg.rf.5fe816fd6db697bb24a6b5d9f7893fad.jpg,300,200,helmet,116,1,187,74
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,1,179,15,201
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,23,180,43,201
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,50,204,73,228
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,220,169,242,196
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,177,192,194,213
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,111,182,127,200
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,78,190,94,212
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,397,214,417,235
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,433,141,450,161
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,378,150,399,171
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,337,163,355,185
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,269,166,294,192
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,255,168,274,192
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,68,176,83,196
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,89,175,105,194
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,helmet,98,180,115,201
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,head,197,194,212,213
004341_jpg.rf.5f82b2589c11c45ab82d7a52be4f8aff.jpg,500,333,head,303,160,324,183
000525_jpg.rf.6017dbf681738494733171cdf0f8bb46.jpg,401,267,helmet,152,46,207,118
000525_jpg.rf.6017dbf681738494733171cdf0f8bb46.jpg,401,267,helmet,49,27,122,124
000525_jpg.rf.6017dbf681738494733171cdf0f8bb46.jpg,401,267,helmet,102,54,149,133
003085_jpg.rf.5f1ea8a0c80441e12af0f109cec35d0a.jpg,315,220,helmet,202,128,217,143
003085_jpg.rf.5f1ea8a0c80441e12af0f109cec35d0a.jpg,315,220,helmet,169,116,181,130
003085_jpg.rf.5f1ea8a0c80441e12af0f109cec35d0a.jpg,315,220,helmet,240,78,265,103
001979_jpg.rf.5f0f1e561df9db09b004a97665a3bdb2.jpg,500,333,helmet,111,149,136,180
001979_jpg.rf.5f0f1e561df9db09b004a97665a3bdb2.jpg,500,333,helmet,179,146,208,176
000789_jpg.rf.5f74ea58d1af045341fb71a74bc20cbc.jpg,449,300,helmet,87,182,151,240
000789_jpg.rf.5f74ea58d1af045341fb71a74bc20cbc.jpg,449,300,helmet,354,42,398,88
004869_jpg.rf.6059f8f1bc5b9bbe40c9e3b72cda6abc.jpg,640,640,helmet,220,293,307,418
004869_jpg.rf.6059f8f1bc5b9bbe40c9e3b72cda6abc.jpg,640,640,helmet,394,270,482,368
004869_jpg.rf.6059f8f1bc5b9bbe40c9e3b72cda6abc.jpg,640,640,helmet,195,207,272,284
004869_jpg.rf.6059f8f1bc5b9bbe40c9e3b72cda6abc.jpg,640,640,helmet,171,153,222,213
004450_jpg.rf.5f263b0d5a82a7ae9f04053dd98835cb.jpg,500,333,helmet,295,9,453,222
001566_jpg.rf.5f4359a024273dc77d6aa28eaf0b9785.jpg,500,341,helmet,251,10,376,156
000225_jpg.rf.5ef5df99544f290baca5c8bd5592b9fe.jpg,500,331,helmet,38,67,88,123
000225_jpg.rf.5ef5df99544f290baca5c8bd5592b9fe.jpg,500,331,helmet,134,92,167,130
000225_jpg.rf.5ef5df99544f290baca5c8bd5592b9fe.jpg,500,331,helmet,206,96,232,128
000225_jpg.rf.5ef5df99544f290baca5c8bd5592b9fe.jpg,500,331,helmet,262,110,287,139
000225_jpg.rf.5ef5df99544f290baca5c8bd5592b9fe.jpg,500,331,helmet,1,101,15,133
000725_jpg.rf.6072fab2b080aca21db361bd557a893d.jpg,500,333,helmet,307,111,333,137
004933_jpg.rf.603e2a2b32903834c3a8d533918a92b2.jpg,450,300,helmet,160,12,224,76
003761_jpg.rf.60cd9fb3208ec09352d148e7f4e4a9fa.jpg,534,300,helmet,216,194,250,231
003761_jpg.rf.60cd9fb3208ec09352d148e7f4e4a9fa.jpg,534,300,helmet,168,160,200,192
000019_jpg.rf.60e6cb5bcf90b2451e2023d235b4844c.jpg,400,267,head,254,70,283,107
000019_jpg.rf.60e6cb5bcf90b2451e2023d235b4844c.jpg,400,267,head,107,71,137,101
000019_jpg.rf.60e6cb5bcf90b2451e2023d235b4844c.jpg,400,267,head,181,66,215,111
000019_jpg.rf.60e6cb5bcf90b2451e2023d235b4844c.jpg,400,267,head,145,66,174,104
000019_jpg.rf.60e6cb5bcf90b2451e2023d235b4844c.jpg,400,267,head,303,61,349,121
000563_jpg.rf.60fae5aed227f87d901868a9b384306d.jpg,500,350,helmet,200,49,267,114
000563_jpg.rf.60fae5aed227f87d901868a9b384306d.jpg,500,350,helmet,170,140,233,206
004630_jpg.rf.60b90ef6aaa04d4a8dd2d23b65541a30.jpg,500,330,head,39,65,88,123
004630_jpg.rf.60b90ef6aaa04d4a8dd2d23b65541a30.jpg,500,330,head,289,94,324,143
004630_jpg.rf.60b90ef6aaa04d4a8dd2d23b65541a30.jpg,500,330,head,363,74,416,137
004630_jpg.rf.60b90ef6aaa04d4a8dd2d23b65541a30.jpg,500,330,head,115,84,153,127
004630_jpg.rf.60b90ef6aaa04d4a8dd2d23b65541a30.jpg,500,330,head,222,80,275,146
004732_jpg.rf.60dded0b5a32396f66acedf0cad325aa.jpg,459,306,helmet,148,132,165,155
004732_jpg.rf.60dded0b5a32396f66acedf0cad325aa.jpg,459,306,helmet,197,130,218,157
004732_jpg.rf.60dded0b5a32396f66acedf0cad325aa.jpg,459,306,helmet,225,120,241,149
004732_jpg.rf.60dded0b5a32396f66acedf0cad325aa.jpg,459,306,helmet,247,133,262,159
004732_jpg.rf.60dded0b5a32396f66acedf0cad325aa.jpg,459,306,helmet,286,141,304,163
004732_jpg.rf.60dded0b5a32396f66acedf0cad325aa.jpg,459,306,helmet,304,126,321,147
004732_jpg.rf.60dded0b5a32396f66acedf0cad325aa.jpg,459,306,helmet,349,130,368,154
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,17,140,52,174
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,131,152,158,183
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,96,154,119,179
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,179,159,207,188
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,252,164,269,184
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,335,166,353,186
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,372,166,391,189
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,395,173,417,197
003617_jpg.rf.611f7644cb1d208a0fe68dd0ffb06527.jpg,500,375,head,454,171,478,195
002331_jpg.rf.61752ead8481b9a9bcac91c398788630.jpg,640,426,helmet,408,0,471,78
002331_jpg.rf.61752ead8481b9a9bcac91c398788630.jpg,640,426,helmet,309,3,370,77
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,207,150,226,176
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,43,160,59,179
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,14,153,28,167
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,25,159,39,178
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,81,158,93,176
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,100,154,113,173
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,112,160,130,183
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,144,151,162,173
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,193,159,207,179
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,184,155,196,173
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,238,154,252,172
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,254,153,267,173
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,268,158,284,179
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,head,346,169,373,196
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,298,151,317,172
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,339,151,352,169
000011_jpg.rf.61884ddd74876b2c5be509879237cfe6.jpg,384,288,helmet,363,151,382,174
000599_jpg.rf.61a6ee723e7817cccd0fc9725bda2f12.jpg,500,365,helmet,43,50,133,170
000469_jpg.rf.60a23fa29c65bb1277739d455f7a5246.jpg,500,334,helmet,269,110,314,151
002916_jpg.rf.61a250ea4b26e6419ecede22334efb98.jpg,500,375,helmet,243,85,292,145
002916_jpg.rf.61a250ea4b26e6419ecede22334efb98.jpg,500,375,helmet,139,91,170,118
002636_jpg.rf.610d0d9a984b0694714bd2decad118ea.jpg,500,332,helmet,312,100,376,164
002636_jpg.rf.610d0d9a984b0694714bd2decad118ea.jpg,500,332,helmet,134,104,157,135
002636_jpg.rf.610d0d9a984b0694714bd2decad118ea.jpg,500,332,helmet,153,107,168,131
003934_jpg.rf.60823f3f6fbf4980230e92cd17fedca4.jpg,500,333,helmet,281,17,349,87
003409_jpg.rf.61c1281fc8f93c3fe23c7777f3a7ff1d.jpg,500,375,head,81,111,126,162
003409_jpg.rf.61c1281fc8f93c3fe23c7777f3a7ff1d.jpg,500,375,head,407,110,458,171
003409_jpg.rf.61c1281fc8f93c3fe23c7777f3a7ff1d.jpg,500,375,head,330,109,364,146
003409_jpg.rf.61c1281fc8f93c3fe23c7777f3a7ff1d.jpg,500,375,head,59,73,87,106
001070_jpg.rf.60998db6e9b760dcb7da911bc9e512b7.jpg,450,300,helmet,182,0,303,130
000062_jpg.rf.609119f79c90ca11f20301bcdd01fc0d.jpg,399,541,helmet,194,245,307,380
002125_jpg.rf.60b069de1da487d5b48abb3028fbfdd2.jpg,500,333,helmet,361,122,396,153
002125_jpg.rf.60b069de1da487d5b48abb3028fbfdd2.jpg,500,333,helmet,243,154,270,194
